,_id,protocol,hpfeed_id,timestamp,source_ip,destination_ip,identifier,honeypot,type
12375,20591,0,20649,20649,4511,0,0,0,0
12376,1299,0,1304,1304,3929,0,0,0,1
12377,1609,0,1501,1501,3929,0,0,0,1
12378,19293,0,19403,19403,203,0,0,0,0
12379,14159,0,14181,14181,1580,0,0,0,0
12380,5996,0,6050,6050,3930,0,0,0,1
12381,3876,0,3870,3870,3930,0,0,0,1
12382,13753,0,13749,13749,8698,0,0,0,0
12383,7048,0,7108,7108,3930,0,0,0,1
12384,2458,0,2431,2431,3929,0,0,0,1
12385,11220,0,11096,11096,3931,0,0,0,1
12386,17207,0,17072,17072,7147,0,0,0,0
12387,12033,0,12100,12100,1685,0,0,0,0
12388,6832,0,6808,6808,3930,0,0,0,1
12389,19495,0,19464,19464,7014,0,0,0,0
12390,13335,0,13338,13338,3534,0,0,0,0
12391,15056,0,15079,15079,1835,0,0,0,0
12392,8616,0,8651,8651,3931,0,0,0,1
12393,16551,0,16403,16403,3486,0,0,0,0
12394,13137,0,13002,13002,7423,0,0,0,0
12395,5004,0,4956,4956,3930,0,0,0,1
12396,7179,0,7279,7279,3930,0,0,0,1
12397,15722,0,15717,15717,1956,0,0,0,0
12398,2297,0,2335,2335,3929,0,0,0,1
12399,18557,0,18482,18482,7185,0,0,0,0
12400,7430,0,7351,7351,3930,0,0,0,1
12401,7124,0,7032,7032,3930,0,0,0,1
12402,17345,0,17307,17307,5246,0,0,0,0
12403,15444,0,15521,15521,408,0,0,0,0
12404,13639,0,13575,13575,1148,0,0,0,0
12405,5141,0,5108,5108,3930,0,0,0,1
12406,34,0,29,29,3929,0,0,0,1
12407,0,0,0,0,3929,0,0,0,1
12408,16105,0,16200,16200,3072,0,0,0,0
12409,6844,0,6796,6796,3930,0,0,0,1
12410,7390,0,7391,7391,3930,0,0,0,1
12411,5370,0,5445,5445,3930,0,0,0,1
12412,11671,0,11678,11678,6518,0,0,0,0
12413,10376,0,10292,10292,3931,0,0,0,1
12414,19918,0,19927,19927,1911,0,0,0,0
